100	1.169000
105	0.989500
110	0.843800
115	0.726000
120	0.626800
125	0.543900
130	0.475600
135	0.418200
140	0.368800
145	0.325900
150	0.289800
155	0.258000
160	0.231300
165	0.207500
170	0.186600
175	0.168300
180	0.152200
185	0.138000
190	0.125500
195	0.114500
200	0.104600
205	0.095610
210	0.087550
215	0.080450
220	0.073860
225	0.068140
230	0.062700
235	0.057940
240	0.053560
245	0.049620
250	0.045990
255	0.042700
260	0.039670
265	0.036940
270	0.034370
275	0.032060
280	0.029930
285	0.027950
290	0.026170
295	0.024500
300	0.022940
305	0.021510
310	0.020180
315	0.018950
320	0.017810
325	0.016750
330	0.015750
335	0.014840
340	0.013990
345	0.013180
350	0.012450
355	0.011760
360	0.011100
365	0.010500
370	0.009935
375	0.009411
380	0.008899
385	0.008434
390	0.007985
395	0.007572
400	0.007188
405	0.006827
410	0.006480
415	0.006160
420	0.005853
425	0.005564
430	0.005288
435	0.005041
440	0.004797
445	0.004569
450	0.004359
455	0.004156
460	0.003961
465	0.003780
470	0.003608
475	0.003440
480	0.003288
485	0.003138
490	0.003001
495	0.002872
500	0.002745
505	0.002625
510	0.002512
515	0.002401
520	0.002300
525	0.002203
530	0.002108
535	0.002023
540	0.001934
545	0.001853
550	0.001779
555	0.001704
560	0.001636
565	0.001569
570	0.001505
575	0.001447
580	0.001390
585	0.001332
590	0.001280
595	0.001231
600	0.001183
605	0.001136
610	0.001095
615	0.001052
620	0.001013
625	0.000973
630	0.000936
635	0.000901
640	0.000867
645	0.000836
650	0.000804
655	0.000774
660	0.000746
665	0.000718
670	0.000692
675	0.000666
680	0.000643
685	0.000620
690	0.000598
695	0.000577
700	0.000555
705	0.000535
710	0.000517
715	0.000499
720	0.000481
725	0.000465
730	0.000449
735	0.000433
740	0.000418
745	0.000404
750	0.000390
755	0.000377
760	0.000364
765	0.000352
770	0.000340
775	0.000329
780	0.000318
785	0.000307
790	0.000297
795	0.000287
800	0.000277
805	0.000269
810	0.000260
815	0.000251
820	0.000243
825	0.000235
830	0.000227
835	0.000220
840	0.000213
845	0.000206
850	0.000200
855	0.000193
860	0.000187
865	0.000181
870	0.000175
875	0.000170
880	0.000164
885	0.000159
890	0.000154
895	0.000150
900	0.000145
905	0.000140
910	0.000136
915	0.000132
920	0.000128
925	0.000124
930	0.000120
935	0.000116
940	0.000113
945	0.000109
950	0.000106
955	0.000103
960	0.000100
965	0.000097
970	0.000094
975	0.000091
980	0.000088
985	0.000086
990	0.000083
995	0.000081
1000	0.000078
