100	16.878000
105	14.108000
110	11.909000
115	10.123000
120	8.688000
125	7.489000
130	6.497000
135	5.673000
140	4.981100
145	4.381700
150	3.878700
155	3.446300
160	3.068200
165	2.745300
170	2.465000
175	2.215900
180	1.997900
185	1.807100
190	1.637300
195	1.490200
200	1.359000
205	1.240900
210	1.133900
215	1.039200
220	0.953000
225	0.875800
230	0.806400
235	0.743600
240	0.686800
245	0.636200
250	0.588700
255	0.545760
260	0.506890
265	0.471230
270	0.438980
275	0.409180
280	0.381400
285	0.356240
290	0.333060
295	0.311480
300	0.291310
305	0.272860
310	0.256140
315	0.240060
320	0.225500
325	0.212050
330	0.199550
335	0.188000
340	0.176780
345	0.166890
350	0.157440
355	0.148540
360	0.140270
365	0.132700
370	0.125300
375	0.118530
380	0.112220
385	0.106270
390	0.100620
395	0.095560
400	0.090680
405	0.086080
410	0.081720
415	0.077610
420	0.073690
425	0.070090
430	0.066640
435	0.063450
440	0.060450
445	0.057596
450	0.054868
455	0.052284
460	0.049850
465	0.047560
470	0.045433
475	0.043304
480	0.041414
485	0.039474
490	0.037779
495	0.036085
500	0.034497
505	0.032988
510	0.031598
515	0.030210
520	0.028922
525	0.027698
530	0.026534
535	0.025399
540	0.024345
545	0.023338
550	0.022393
555	0.021459
560	0.020590
565	0.019742
570	0.018950
575	0.018193
580	0.017488
585	0.016778
590	0.016121
595	0.015477
600	0.014871
605	0.014316
610	0.013761
615	0.013233
620	0.012724
625	0.012240
630	0.011764
635	0.011320
640	0.010910
645	0.010504
650	0.010104
655	0.009726
660	0.009363
665	0.009026
670	0.008695
675	0.008382
680	0.008080
685	0.007794
690	0.007515
695	0.007243
700	0.006983
705	0.006731
710	0.006501
715	0.006269
720	0.006049
725	0.005839
730	0.005640
735	0.005441
740	0.005257
745	0.005076
750	0.004902
755	0.004735
760	0.004571
765	0.004420
770	0.004268
775	0.004128
780	0.003987
785	0.003853
790	0.003723
795	0.003601
800	0.003482
805	0.003364
810	0.003256
815	0.003146
820	0.003044
825	0.002945
830	0.002848
835	0.002757
840	0.002669
845	0.002582
850	0.002498
855	0.002418
860	0.002341
865	0.002267
870	0.002196
875	0.002125
880	0.002060
885	0.001994
890	0.001929
895	0.001871
900	0.001813
905	0.001756
910	0.001703
915	0.001650
920	0.001598
925	0.001549
930	0.001502
935	0.001455
940	0.001411
945	0.001368
950	0.001326
955	0.001287
960	0.001247
965	0.001207
970	0.001172
975	0.001136
980	0.001102
985	0.001070
990	0.001037
995	0.001007
1000	0.000977
1005	0.000947
1010	0.000919
1015	0.000891
1020	0.000865
1025	0.000839
1030	0.000815
1035	0.000790
1040	0.000767
1045	0.000745
1050	0.000723
1055	0.000702
1060	0.000681
1065	0.000661
1070	0.000641
1075	0.000623
1080	0.000605
1085	0.000587
1090	0.000571
1095	0.000555
1100	0.000538
1105	0.000522
1110	0.000507
1115	0.000493
1120	0.000479
1125	0.000466
1130	0.000453
1135	0.000440
1140	0.000427
1145	0.000415
1150	0.000403
1155	0.000391
1160	0.000380
1165	0.000370
1170	0.000360
1175	0.000349
1180	0.000339
1185	0.000330
1190	0.000321
1195	0.000312
1200	0.000303
1205	0.000295
1210	0.000287
1215	0.000279
1220	0.000271
1225	0.000264
1230	0.000256
1235	0.000249
1240	0.000242
1245	0.000236
1250	0.000229
1255	0.000223
1260	0.000217
1265	0.000211
1270	0.000205
1275	0.000199
1280	0.000194
1285	0.000189
1290	0.000184
1295	0.000179
1300	0.000174
1305	0.000169
1310	0.000164
1315	0.000160
1320	0.000155
1325	0.000151
1330	0.000147
1335	0.000143
1340	0.000139
1345	0.000136
1350	0.000132
1355	0.000128
1360	0.000125
